idx,R_mean_s,X_jobs_per_s,N_mean,U_A,U_B,U_P
28,2.2930557711,0.4177425034,0.9579068582,0.2812485238,0.3081394985,0.1805829266
29,3.0931488965,0.1999974665,0.6186219428,0.1332402057,0.1676749638,0.0773202264
30,4.1005235973,0.3352158393,1.3745604591,0.2404391257,0.3236064453,0.1491008018
31,2.1703155378,0.2922311990,0.6342339119,0.2050793672,0.1577477481,0.1184150414
32,2.5125993975,0.4725151100,1.1872411806,0.3479701705,0.3405530935,0.1848732671
33,2.4839835801,0.2733090019,0.6788950730,0.1933863986,0.1975074578,0.1204452006
34,2.5482243851,0.5343270998,1.3615853454,0.3500028694,0.3874915140,0.2208716796
35,2.8309316767,0.2950139016,0.8351641990,0.2304814370,0.2561053640,0.1249965701
36,4.2187478103,0.3125043232,1.3183769291,0.2387686063,0.3920716024,0.1282841690
37,3.6648177842,0.4182769285,1.5329087265,0.3162413434,0.5004345266,0.1593647074
38,3.3562193726,0.5260277858,1.7654646452,0.3583788910,0.3312360120,0.2397112302
39,2.5982919662,0.4569184788,1.1872076126,0.3093919510,0.3543576233,0.1850339607
40,3.1190854777,0.3412762767,1.0644698787,0.2326071017,0.3300607524,0.1351416941
41,2.5378520447,0.4937697923,1.2531146769,0.3507183139,0.4078619364,0.1897474271
42,3.2563295905,0.3353762669,1.0920956619,0.2410954169,0.3303944928,0.1356356698
43,2.3559497722,0.2740743898,0.6457054963,0.1871326936,0.2251252436,0.1019821127
44,3.6859541260,0.3069571890,1.1314301172,0.2123842223,0.2493310092,0.1232352522
45,2.7936296599,0.4945112217,1.3814812160,0.3413323323,0.3715131157,0.2116122003
46,2.2409110262,0.3553954516,0.7964095862,0.2438583231,0.2109763679,0.1403467476
47,2.7675925106,0.4120308364,1.1403334570,0.2899573104,0.3225272552,0.1587090976
48,2.7572048808,0.4472953865,1.2332850228,0.3240893244,0.3423601179,0.1797557511
49,2.4784248964,0.3710145668,0.9195317393,0.2427539836,0.2879134114,0.1283045976
50,2.4644502932,0.3458259676,0.8522709073,0.2370835000,0.2910594577,0.1519534577
51,2.9365589113,0.2836754134,0.8330295632,0.2069295229,0.2026272947,0.1154177907
52,2.2371529636,0.3870857740,0.8659700865,0.2324991099,0.2476215515,0.1431738680
53,2.6611944866,0.5103455332,1.3581287193,0.3626457765,0.3340007770,0.2112635699
54,2.6953579987,0.3932030067,1.0598228692,0.2815259609,0.3162253060,0.1727395725
55,2.9708916331,0.3460984094,1.0282208687,0.2471297220,0.2794217892,0.1511566546
56,2.3534701063,0.2795035915,0.6578033471,0.1918279003,0.1883481040,0.1102341869
57,4.0749204936,0.4122632580,1.6799399988,0.2918812977,0.5126176801,0.1593808067
58,4.4520057000,0.3771737223,1.6791795618,0.2640321568,0.5313908212,0.1538585011
59,2.8549740169,0.2651189117,0.7569076043,0.1876181936,0.2074589996,0.1056590365
60,2.1153629705,0.4379108718,0.9263404426,0.2990671723,0.2720736202,0.1535390309
61,3.8393316631,0.3089585974,1.1861945255,0.2154172053,0.3134180915,0.1282567919
62,3.2498096031,0.5659411390,1.8392009484,0.4007257491,0.5574678107,0.2592135919
63,2.4358165605,0.2483302875,0.6048870267,0.1667530501,0.1801317646,0.0989610433
64,2.9405668900,0.2986034469,0.8780634091,0.1992650323,0.2759518804,0.1149932249
