k,inc_R_mean_s_batches,inc_X_jobs_per_s_batches,inc_U_A_batches,inc_U_B_batches,inc_U_P_batches
44,2.7351423054795756,0.3836356631688364,0.2520162180319785,0.2732611387266393,0.15060956071450143
45,2.7360910266327827,0.3837586451436391,0.2522220845214378,0.2733362630544265,0.15066498803346165
46,2.7350775775592537,0.3838442718469621,0.25223328751691015,0.2733935053228903,0.15070565979515835
47,2.7329638070321263,0.38394219394476614,0.2519086078433971,0.273457924153021,0.15074629181975138
48,2.7351632860673387,0.38421435427328765,0.25145930152521956,0.27361133078557015,0.15085036385832495
49,2.7359041549625642,0.3842795978486826,0.251784781513418,0.2736535466890206,0.15084811980292434
50,2.735058390266577,0.38432476317037456,0.25170961466049013,0.27371526389950784,0.1508708440693546
51,2.7351240454260703,0.38411346535619706,0.25172454314927045,0.2735066010457689,0.15081163197489011
52,2.734008693201656,0.3840867952592717,0.2515632112920848,0.27345185072468137,0.1508037387164793
53,2.73455681519125,0.3842158129017679,0.2522273912003789,0.2735263669888505,0.15084707878909326
54,2.732831594072437,0.384193919486719,0.25189706124580696,0.27347312567158605,0.15083997803885674
55,2.731596500260256,0.3841206375824621,0.2520830987583929,0.27340079507889387,0.1508110682625005
56,2.731519669167848,0.3840061308016787,0.25212522760468714,0.273392710987173,0.15076999934357868
57,2.730786550074965,0.3840221327179273,0.25202921580571147,0.2734109882707301,0.15076571873998879
58,2.7294495494284625,0.3838896733105454,0.2520186130508276,0.2733128810050009,0.15072511851489753
59,2.728562772449271,0.38362230775144013,0.25174956705166535,0.27313549673922916,0.15060914558330254
60,2.729586869271543,0.3835479453558725,0.2516807466997292,0.2730446540603276,0.1505818762588637
61,2.7311928586472907,0.3837479948965266,0.25165099386944845,0.27313433561973,0.15065255506185182
62,2.730618699453424,0.3835801094693751,0.251743411056268,0.2730489539557629,0.15059244240964606
63,2.731032877727821,0.38350653659811,0.2517306416474798,0.27298356395741247,0.15055910410547557
64,2.73110026940182,0.3836632468206841,0.25167661272586,0.27308960967677154,0.15061472678356919
